amount,merchant,country,velocity,is_fraud
368.1,wire_transfer,NG,7,0
2082.0,electronics,NG,1,0
168.27,wire_transfer,NG,9,0
156.34,electronics,BR,2,0
157.05,electronics,GB,6,0
299.6,electronics,US,7,0
42.5,wire_transfer,BR,3,0
3853.83,casino,US,7,0
57.47,wire_transfer,US,6,0
3923.8,casino,RU,5,1
159.82,airline,GB,8,0
2086.3,fuel,IN,5,0
268.91,electronics,IN,7,0
384.87,fuel,US,3,0
374.52,grocer,US,8,0
306.09,electronics,US,6,0
3.83,electronics,GB,8,0
1595.15,casino,US,4,0
372.12,airline,US,6,0
266.83,casino,GB,2,0
109.89,grocer,US,9,0
141.22,grocer,US,9,0
347.86,fuel,GB,5,0
369.7,casino,GB,5,0
271.34,fuel,GB,3,0
350.41,grocer,IN,7,0
708.62,wire_transfer,GB,3,0
2166.49,casino,IN,7,0
375.32,wire_transfer,IN,2,0
31.6,fuel,BR,5,0
312.4,grocer,GB,9,0
47.32,casino,NG,8,0
91.14,electronics,IN,4,0
362.67,electronics,IN,1,0
228.35,airline,GB,8,0
632.64,wire_transfer,NG,14,1
2615.17,grocer,US,8,0
395.45,wire_transfer,GB,7,0
38.76,fuel,BR,8,0
118.4,electronics,GB,3,0
7.28,grocer,GB,2,0
50.6,grocer,IN,6,0
37.98,fuel,GB,1,0
93.68,fuel,BR,9,0
85.73,airline,NG,3,0
268.89,wire_transfer,US,1,0
651.65,wire_transfer,BR,6,1
426.25,casino,RU,17,1
29.1,wire_transfer,BR,5,0
135.38,airline,IN,5,0
83.66,airline,GB,9,0
3254.31,casino,US,9,0
43.16,casino,US,8,0
33.92,airline,BR,7,0
180.53,airline,IN,8,0
1590.15,wire_transfer,NG,8,0
148.69,casino,BR,2,0
6.6,electronics,NG,3,0
228.52,airline,IN,7,0
724.05,wire_transfer,US,6,0
116.42,electronics,US,1,0
1628.29,airline,BR,3,0
278.5,grocer,US,8,0
383.34,fuel,IN,6,0
3435.88,casino,NG,4,0
388.35,fuel,BR,1,0
78.67,fuel,GB,5,0
241.78,grocer,IN,4,1
286.79,airline,IN,4,0
167.29,grocer,IN,7,0
317.24,electronics,BR,8,0
124.59,grocer,RU,9,0
58.4,wire_transfer,BR,7,0
143.39,casino,GB,5,0
2984.0,wire_transfer,RU,3,1
8633.65,casino,RU,7,1
347.6,grocer,NG,2,0
196.76,casino,GB,9,0
368.25,airline,US,7,0
354.7,casino,GB,7,1
20.97,grocer,BR,2,0
331.59,wire_transfer,BR,5,0
237.87,airline,NG,2,0
119.93,fuel,BR,6,0
412.51,grocer,RU,6,1
143.14,fuel,GB,7,0
266.11,fuel,NG,6,0
3235.39,grocer,GB,2,0
214.76,wire_transfer,US,6,0
36.18,airline,US,8,0
169.02,electronics,IN,3,0
526.74,electronics,BR,9,0
80.6,airline,BR,6,0
104.96,fuel,BR,4,0
90.65,grocer,BR,7,0
62.33,airline,GB,4,0
392.75,casino,US,5,0
1536.12,casino,NG,6,1
155.79,wire_transfer,BR,4,1
253.41,wire_transfer,GB,8,0
2933.92,airline,GB,4,0
106.57,fuel,GB,9,0
305.66,grocer,US,8,0
3194.06,wire_transfer,US,3,0
150.66,airline,US,2,0
2639.83,grocer,US,5,0
3290.53,casino,US,5,0
268.79,electronics,IN,8,0
172.51,fuel,US,4,0
34.6,fuel,GB,1,0
37.62,fuel,BR,5,0
298.69,grocer,GB,5,0
11.73,grocer,RU,9,0
291.53,grocer,IN,4,0
17.71,airline,GB,8,0
294.73,airline,BR,8,0
145.21,fuel,IN,6,0
3311.23,grocer,IN,6,0
1293.32,fuel,RU,9,0
1247.02,casino,RU,7,0
106.73,airline,IN,3,0
276.76,casino,BR,4,0
280.41,grocer,US,6,0
2305.05,fuel,BR,6,0
140.19,casino,GB,7,0
338.84,electronics,RU,9,0
142.93,airline,GB,1,0
96.4,fuel,US,8,0
197.17,fuel,IN,6,0
4308.08,casino,NG,1,1
6969.25,wire_transfer,RU,10,0
248.85,fuel,BR,5,0
346.66,electronics,IN,8,0
230.85,wire_transfer,IN,5,0
3299.61,grocer,GB,3,0
223.02,fuel,US,9,0
291.25,grocer,NG,8,0
224.49,casino,US,7,1
3701.36,electronics,BR,7,0
372.51,electronics,US,6,0
2646.28,wire_transfer,NG,1,1
596.08,airline,GB,7,1
209.42,casino,GB,5,0
87.44,wire_transfer,IN,9,0
272.32,wire_transfer,RU,1,1
2642.03,casino,NG,22,1
1835.12,fuel,BR,9,0
146.66,wire_transfer,US,9,0
359.7,grocer,BR,5,0
57.14,electronics,BR,8,0
104.36,grocer,US,1,0
355.14,airline,BR,2,0
236.43,electronics,IN,5,0
136.83,electronics,BR,2,0
356.22,casino,BR,4,1
339.56,casino,US,1,0
603.58,casino,GB,1,1
151.45,fuel,BR,6,0
304.03,airline,IN,2,0
125.64,electronics,US,3,0
308.21,grocer,NG,5,0
116.32,fuel,US,7,0
252.97,casino,IN,9,0
2557.33,electronics,GB,4,0
52.51,grocer,IN,5,0
1638.97,fuel,GB,4,0
209.51,wire_transfer,GB,5,0
2367.88,grocer,BR,5,0
94.07,electronics,IN,4,0
105.83,airline,BR,2,0
29.99,fuel,GB,2,0
39.13,casino,IN,9,0
319.54,electronics,BR,1,0
70.88,grocer,IN,2,0
284.7,casino,IN,5,0
33.83,grocer,US,2,0
332.6,electronics,US,4,0
33.34,electronics,GB,6,0
138.64,wire_transfer,IN,2,0
378.97,grocer,GB,2,0
106.37,airline,BR,8,0
1737.63,electronics,BR,6,0
39.0,airline,BR,3,0
23.09,airline,US,8,0
387.39,casino,GB,5,0
2431.25,grocer,IN,7,0
331.17,airline,US,5,0
131.41,wire_transfer,US,5,1
393.23,wire_transfer,BR,2,0
344.49,airline,BR,2,0
354.04,casino,BR,2,0
2898.71,electronics,NG,8,0
1960.86,electronics,BR,8,0
133.28,grocer,GB,4,0
3386.21,electronics,IN,5,0
344.8,wire_transfer,RU,2,0
1836.28,grocer,IN,2,0
34.03,casino,BR,8,0
24.14,wire_transfer,US,5,0
165.71,wire_transfer,US,7,0
57.96,wire_transfer,GB,5,0
224.95,casino,BR,6,0
3327.41,electronics,IN,1,0
8827.26,wire_transfer,NG,1,1
179.16,grocer,NG,4,0
3029.71,airline,US,1,0
3556.12,fuel,BR,3,0
228.0,fuel,RU,8,0
4.21,fuel,IN,3,0
321.17,electronics,US,7,0
3570.04,casino,IN,8,0
183.81,airline,BR,6,0
359.47,grocer,NG,7,0
105.62,grocer,BR,5,0
196.27,electronics,GB,2,0
1944.52,electronics,NG,9,0
109.22,grocer,GB,3,0
215.98,casino,GB,8,0
2157.55,electronics,BR,1,0
68.94,airline,GB,5,0
382.09,fuel,GB,2,0
4112.49,grocer,IN,6,1
293.96,casino,US,9,0
206.6,fuel,US,5,0
776.7,grocer,GB,6,0
11.91,electronics,GB,6,0
324.1,casino,IN,2,0
203.49,electronics,IN,8,0
1014.61,airline,BR,3,0
164.21,wire_transfer,NG,8,0
326.35,grocer,IN,7,0
61.75,grocer,US,7,0
64.47,casino,US,2,0
183.61,grocer,US,7,0
986.76,electronics,US,9,0
9.39,grocer,GB,5,0
237.41,fuel,GB,6,0
415.21,casino,BR,7,1
3310.49,fuel,BR,5,0
363.16,wire_transfer,BR,4,1
2449.85,airline,US,5,0
178.28,electronics,RU,2,0
175.66,wire_transfer,IN,3,0
59.55,grocer,IN,8,0
345.65,airline,RU,3,0
24.81,casino,GB,5,0
299.18,airline,GB,8,0
120.33,fuel,GB,3,0
325.99,grocer,IN,1,0
380.54,airline,GB,2,0
315.11,electronics,IN,5,0
242.2,grocer,US,3,0
84.52,airline,BR,8,0
127.55,electronics,IN,5,0
152.1,casino,RU,2,0
43.07,grocer,IN,4,0
66.24,wire_transfer,IN,6,0
272.48,wire_transfer,IN,3,0
7.25,airline,GB,1,0
201.88,electronics,GB,6,0
233.34,casino,US,4,0
248.54,grocer,US,6,0
306.71,electronics,US,6,0
268.86,airline,GB,3,1
3917.62,fuel,IN,3,0
271.71,grocer,IN,4,0
317.25,airline,US,6,0
246.46,casino,IN,3,0
278.41,airline,BR,6,0
324.43,grocer,US,8,0
220.08,wire_transfer,GB,6,0
30.18,electronics,US,3,0
136.5,grocer,US,2,0
3631.03,fuel,BR,7,0
192.33,fuel,IN,9,0
1660.34,airline,IN,7,0
81.14,fuel,US,2,0
1064.76,electronics,BR,7,0
384.09,fuel,RU,2,0
381.83,grocer,BR,2,0
291.68,airline,US,9,0
104.6,casino,GB,4,0
192.85,wire_transfer,GB,4,0
278.19,grocer,RU,8,0
270.11,electronics,IN,6,0
132.51,casino,GB,7,0
3667.15,fuel,US,4,0
307.38,airline,US,1,0
281.57,fuel,BR,5,0
126.88,electronics,NG,7,0
365.28,wire_transfer,BR,3,0
83.29,airline,IN,8,0
149.36,wire_transfer,RU,20,1
359.77,casino,NG,9,0
167.84,grocer,BR,5,0
186.93,grocer,BR,7,0
97.42,casino,GB,3,0
372.0,grocer,IN,7,0
303.57,wire_transfer,GB,7,0
698.38,casino,NG,5,1
3082.13,airline,BR,6,0
169.01,fuel,US,2,0
217.91,airline,BR,3,0
351.06,wire_transfer,NG,3,0
130.22,electronics,GB,8,0
140.35,casino,US,5,0
160.91,electronics,BR,3,0
201.98,grocer,IN,2,0
279.38,grocer,GB,7,0
142.45,wire_transfer,GB,9,0
293.86,wire_transfer,NG,9,0
131.74,casino,NG,6,0
331.19,wire_transfer,RU,5,0
3848.42,electronics,GB,6,0
313.86,electronics,IN,1,0
182.35,airline,GB,1,0
46.16,fuel,NG,6,0
389.38,casino,RU,6,0
398.28,wire_transfer,BR,3,0
107.32,fuel,BR,4,0
27.23,airline,RU,3,0
245.33,fuel,US,6,0
114.82,airline,IN,5,0
129.92,fuel,BR,2,0
276.17,electronics,BR,4,0
346.35,wire_transfer,US,7,0
22.36,grocer,BR,6,0
332.13,fuel,GB,6,0
341.76,wire_transfer,IN,7,0
109.44,fuel,BR,8,0
96.23,electronics,BR,4,0
267.79,wire_transfer,BR,9,0
183.64,grocer,RU,6,0
213.51,casino,IN,6,0
256.21,electronics,US,3,0
608.62,grocer,IN,1,0
3792.29,grocer,BR,4,0
236.37,airline,BR,6,0
21.14,wire_transfer,RU,23,1
2704.49,airline,GB,7,0
338.87,airline,GB,1,0
2416.51,grocer,GB,2,0
93.18,casino,GB,6,0
174.58,airline,US,3,0
346.93,casino,US,7,0
386.79,wire_transfer,NG,15,1
700.7,wire_transfer,NG,1,1
143.21,fuel,GB,9,0
279.7,wire_transfer,IN,5,0
3042.02,casino,GB,24,0
45.44,fuel,IN,3,0
28.56,airline,NG,9,0
167.09,electronics,GB,6,0
378.58,casino,GB,4,0
380.28,electronics,IN,1,0
363.03,electronics,IN,9,0
22.55,grocer,GB,6,0
172.72,wire_transfer,GB,4,0
104.2,casino,IN,4,0
444.63,casino,RU,2,1
193.16,airline,US,7,0
513.82,casino,NG,7,0
1425.3,grocer,RU,3,1
2962.64,electronics,GB,9,0
115.38,airline,IN,5,0
1229.09,airline,NG,7,0
331.3,grocer,IN,2,0
6756.83,casino,GB,11,1
174.59,grocer,US,1,0
299.97,wire_transfer,BR,7,0
124.7,fuel,BR,3,0
376.96,grocer,GB,5,0
215.44,wire_transfer,US,8,0
344.95,casino,NG,1,0
2024.7,fuel,US,6,0
182.93,fuel,GB,6,0
278.46,wire_transfer,US,5,0
9.96,electronics,BR,3,0
249.87,grocer,US,9,0
303.11,electronics,US,7,0
14.78,airline,IN,9,0
186.34,fuel,IN,6,0
188.46,electronics,BR,4,0
109.95,electronics,US,1,0
87.45,fuel,BR,4,0
48.48,wire_transfer,BR,7,0
358.98,electronics,GB,4,0
347.93,fuel,IN,7,0
117.91,wire_transfer,US,7,0
134.06,fuel,GB,2,0
325.46,airline,US,5,0
131.48,electronics,IN,5,0
114.72,grocer,IN,5,0
260.3,electronics,NG,4,0
287.05,grocer,IN,8,0
89.14,electronics,IN,5,0
299.92,grocer,BR,6,0
12.41,electronics,IN,1,0
267.33,grocer,BR,9,0
176.7,grocer,GB,8,0
302.52,electronics,RU,3,0
170.63,electronics,RU,4,0
344.6,grocer,BR,2,0
19.83,airline,IN,2,0
141.36,casino,BR,3,0
27.93,fuel,IN,7,0
168.74,casino,BR,4,0
320.46,grocer,US,7,0
127.35,fuel,US,4,0
38.46,fuel,BR,5,0
9.22,electronics,GB,3,0
157.6,fuel,IN,4,0
8614.9,fuel,BR,1,1
38.76,electronics,US,2,0
343.13,casino,US,4,0
217.7,electronics,BR,2,0
32.59,casino,BR,6,0
3332.19,electronics,GB,2,0
68.09,grocer,BR,9,0
53.91,grocer,GB,3,0
250.78,casino,GB,8,0
155.75,casino,GB,8,0
1691.24,wire_transfer,BR,8,0
3077.73,wire_transfer,RU,2,0
3325.78,wire_transfer,RU,3,1
155.33,fuel,US,4,0
2245.12,wire_transfer,IN,6,0
55.78,casino,IN,5,0
137.77,airline,US,2,0
295.09,casino,IN,7,0
294.34,grocer,NG,6,0
252.2,grocer,US,4,0
2907.45,electronics,BR,1,0
51.63,wire_transfer,IN,3,0
325.81,casino,US,9,0
203.93,fuel,GB,4,0
55.26,casino,NG,4,1
9.12,casino,GB,7,0
203.57,airline,US,4,0
398.78,fuel,BR,9,0
2219.76,casino,IN,9,0
264.28,casino,BR,1,0
228.41,electronics,IN,5,0
2761.9,airline,RU,9,0
378.73,grocer,BR,3,0
363.08,fuel,GB,5,0
38.07,electronics,GB,4,0
44.89,airline,BR,9,0
288.73,fuel,US,5,0
137.47,electronics,GB,8,0
1077.8,fuel,BR,4,0
25.17,electronics,US,6,0
1760.09,airline,IN,7,0
108.71,electronics,IN,2,0
1754.15,fuel,NG,6,1
236.54,casino,IN,6,0
355.53,grocer,IN,5,0
321.15,casino,IN,7,0
45.52,wire_transfer,BR,6,0
53.73,casino,BR,1,0
2491.4,wire_transfer,GB,1,0
247.1,electronics,US,8,0
380.15,grocer,IN,8,0
316.2,fuel,GB,4,0
1447.54,wire_transfer,GB,2,0
55.37,casino,IN,7,0
391.84,grocer,IN,3,0
272.05,fuel,IN,7,0
368.12,electronics,IN,8,0
168.68,airline,RU,3,0
76.78,wire_transfer,NG,10,1
438.85,electronics,RU,1,1
202.23,grocer,BR,6,0
354.08,casino,US,5,0
225.02,wire_transfer,BR,4,0
106.73,wire_transfer,BR,2,0
212.41,airline,GB,5,0
187.72,airline,US,8,0
270.34,grocer,GB,9,0
2831.72,wire_transfer,NG,12,1
65.55,casino,GB,8,0
10.06,wire_transfer,IN,6,0
361.63,airline,BR,4,0
301.31,electronics,NG,4,0
181.8,wire_transfer,IN,9,0
114.53,wire_transfer,US,8,0
134.85,grocer,US,7,0
3898.61,casino,GB,3,0
374.76,wire_transfer,US,8,0
286.4,grocer,GB,8,0
205.6,casino,GB,2,0
303.34,airline,GB,1,0
244.6,wire_transfer,GB,7,0
115.79,electronics,IN,4,0
59.53,grocer,IN,6,0
295.16,casino,IN,9,0
301.31,airline,IN,8,0
52.79,fuel,NG,5,0
182.2,fuel,RU,5,0
206.47,wire_transfer,GB,8,0
110.47,grocer,IN,7,0
197.7,fuel,IN,8,0
1032.89,fuel,BR,2,0
228.99,airline,US,7,0
124.36,casino,NG,24,1
350.74,casino,BR,5,0
225.82,airline,GB,2,1
71.75,grocer,NG,9,0
353.71,fuel,US,1,0
2.06,grocer,BR,5,0
103.35,airline,BR,2,0
355.72,fuel,GB,5,0
347.83,grocer,IN,2,0
2396.54,casino,US,5,1
2226.21,electronics,GB,4,0
41.75,electronics,US,2,1
240.69,fuel,IN,3,0
245.05,wire_transfer,IN,3,0
2783.27,wire_transfer,IN,4,0
285.26,wire_transfer,IN,2,0
377.67,electronics,US,7,0
238.65,grocer,US,6,0
3033.82,grocer,BR,2,0
369.88,wire_transfer,RU,9,0
163.76,fuel,BR,1,0
76.99,fuel,BR,7,0
276.46,casino,GB,8,0
3026.55,electronics,IN,6,0
248.3,electronics,BR,2,0
327.39,airline,RU,1,0
390.94,fuel,IN,4,0
309.38,electronics,US,4,0
7906.35,casino,RU,2,1
891.31,airline,IN,1,0
300.61,casino,BR,5,0
129.07,fuel,GB,6,0
47.78,grocer,BR,5,0
244.72,casino,BR,2,0
16.17,airline,BR,8,0
59.94,casino,BR,9,0
90.68,fuel,RU,4,0
10.33,casino,BR,8,0
85.32,grocer,GB,9,0
257.78,casino,IN,9,0
2894.71,wire_transfer,RU,16,1
310.95,airline,US,5,0
2691.24,wire_transfer,GB,1,0
147.37,fuel,NG,9,0
322.87,casino,IN,5,0
1061.48,casino,GB,6,0
3963.25,casino,BR,7,0
112.74,grocer,IN,5,0
270.24,electronics,US,4,0
203.48,wire_transfer,US,6,0
66.0,grocer,US,9,0
1772.11,grocer,US,7,0
331.86,fuel,BR,7,0
374.07,fuel,GB,6,0
683.82,grocer,IN,8,1
335.13,casino,BR,5,0
157.18,fuel,BR,6,0
2884.49,fuel,BR,6,0
1343.38,grocer,BR,7,0
275.61,electronics,BR,5,0
3939.31,casino,RU,14,1
229.18,airline,GB,7,0
114.79,casino,GB,6,0
285.86,casino,BR,5,0
29.54,wire_transfer,GB,4,0
816.78,electronics,RU,7,0
87.46,grocer,IN,4,0
276.99,wire_transfer,RU,6,0
354.83,wire_transfer,US,7,0
154.07,electronics,BR,1,0
149.64,airline,BR,7,0
341.08,wire_transfer,GB,3,0
312.47,electronics,GB,2,0
910.22,electronics,BR,6,0
94.2,wire_transfer,BR,1,0
2192.29,wire_transfer,GB,4,0
166.03,wire_transfer,RU,7,0
297.84,electronics,NG,5,0
4038.63,airline,GB,5,1
137.06,wire_transfer,IN,5,0
173.33,electronics,GB,2,0
31.09,wire_transfer,IN,8,0
225.65,electronics,US,1,0
48.12,electronics,BR,1,0
259.65,casino,US,6,0
218.15,casino,BR,7,0
247.9,electronics,RU,2,0
7.35,airline,BR,9,1
263.06,grocer,IN,5,0
156.69,fuel,US,1,0
211.42,grocer,BR,1,0
9.9,airline,US,8,0
2847.8,airline,BR,9,0
288.88,casino,IN,4,0
87.77,electronics,GB,4,0
345.65,airline,IN,9,0
2623.41,fuel,BR,1,0
240.98,airline,US,6,0
208.01,wire_transfer,IN,7,0
20.71,electronics,US,4,0
175.31,fuel,BR,4,0
349.13,casino,BR,4,0
134.7,grocer,US,6,0
98.48,fuel,BR,3,0
75.31,fuel,IN,4,0
310.22,electronics,IN,5,0
89.24,electronics,US,9,0
307.07,grocer,BR,3,0
125.24,grocer,GB,1,0
281.32,wire_transfer,US,7,0
4611.92,casino,RU,3,1
198.14,airline,US,7,0
164.3,wire_transfer,NG,2,0
86.79,fuel,US,7,0
114.69,casino,US,2,0
1111.82,fuel,IN,1,0
244.86,airline,US,3,0
1588.34,wire_transfer,NG,2,0
224.2,grocer,GB,2,0
253.99,casino,IN,8,0
3075.94,electronics,RU,8,0
213.33,grocer,US,8,0
360.44,airline,RU,7,0
204.01,airline,GB,8,0
6826.64,casino,RU,17,0
103.09,fuel,IN,9,0
550.4,casino,RU,1,1
332.33,wire_transfer,US,8,0
89.6,electronics,IN,8,1
3220.59,fuel,RU,8,0
5738.7,wire_transfer,RU,6,0
206.54,fuel,RU,7,0
366.2,electronics,BR,9,0
622.66,wire_transfer,US,5,1
76.18,airline,US,9,0
3476.08,casino,NG,16,0
323.41,grocer,BR,9,0
154.9,airline,US,2,0
2832.28,grocer,US,6,1
53.62,electronics,IN,4,0
375.68,casino,BR,7,0
193.26,electronics,BR,4,0
89.13,grocer,US,3,0
34.65,casino,BR,9,0
107.67,grocer,IN,7,0
193.38,casino,GB,1,0
2145.9,grocer,BR,3,0
204.82,fuel,GB,8,1
110.52,airline,BR,9,0
42.84,wire_transfer,BR,8,0
30.06,electronics,BR,8,0
48.29,casino,GB,1,0
260.98,grocer,BR,2,0
227.27,wire_transfer,IN,5,0
6057.21,wire_transfer,GB,21,1
26.19,casino,RU,5,0
245.17,casino,IN,3,0
188.12,airline,BR,4,0
225.1,wire_transfer,IN,4,0
269.63,wire_transfer,GB,4,0
70.93,grocer,IN,9,0
125.44,fuel,US,1,0
188.09,casino,US,3,0
267.88,wire_transfer,IN,5,0
66.94,fuel,NG,1,0
270.65,grocer,US,2,0
395.78,fuel,IN,2,0
348.87,airline,GB,5,0
63.01,wire_transfer,GB,1,0
1337.43,electronics,BR,1,0
21.1,casino,US,6,0
2140.89,casino,NG,9,0
138.38,wire_transfer,IN,4,0
2112.06,wire_transfer,IN,7,0
287.7,casino,US,9,0
319.13,casino,IN,2,0
900.42,casino,BR,5,0
28.93,airline,US,7,0
3141.66,grocer,US,5,0
29.85,grocer,IN,7,1
2257.27,grocer,US,4,0
3599.54,airline,NG,7,0
23.52,wire_transfer,BR,5,0
386.0,fuel,BR,4,0
1390.22,fuel,US,7,0
353.51,casino,GB,3,0
358.08,grocer,US,4,0
1305.3,electronics,BR,4,0
402.92,casino,US,19,1
133.26,fuel,US,6,0
172.45,electronics,IN,9,0
2306.07,wire_transfer,IN,2,0
46.9,electronics,US,3,0
208.48,casino,GB,3,0
129.22,casino,GB,8,0
232.06,electronics,RU,7,1
3715.48,electronics,US,1,0
257.11,airline,US,2,0
1604.03,wire_transfer,BR,12,1
366.26,airline,IN,6,0
199.5,fuel,BR,8,0
3456.31,fuel,IN,8,0
228.63,fuel,US,3,0
374.41,electronics,GB,3,0
232.76,wire_transfer,IN,9,0
3080.08,grocer,BR,9,0
204.02,grocer,BR,7,0
83.72,casino,IN,7,0
53.84,electronics,BR,3,0
133.71,grocer,GB,9,0
121.45,grocer,IN,6,0
552.88,casino,IN,25,1
1911.39,electronics,GB,1,0
263.4,electronics,US,2,0
146.61,electronics,US,8,0
224.08,electronics,IN,8,0
313.87,wire_transfer,IN,5,0
630.7,wire_transfer,GB,9,0
155.53,grocer,BR,1,0
43.81,casino,BR,3,0
284.73,electronics,RU,2,0
2368.6,grocer,GB,8,0
3388.2,wire_transfer,BR,2,0
1307.8,grocer,GB,1,0
372.87,airline,BR,7,0
172.42,electronics,GB,2,0
34.79,casino,GB,3,0
300.87,electronics,GB,5,0
3051.96,fuel,US,2,0
66.15,wire_transfer,IN,9,0
186.17,airline,GB,8,0
391.68,fuel,GB,1,0
337.1,grocer,US,2,0
44.58,grocer,GB,8,0
330.27,grocer,US,3,0
250.97,airline,BR,3,0
32.82,airline,IN,3,0
140.51,grocer,US,8,0
205.24,grocer,US,2,0
3559.52,grocer,IN,3,0
138.74,fuel,US,9,0
133.94,electronics,NG,8,0
23.88,electronics,US,2,0
2174.27,casino,US,2,0
3284.53,airline,NG,1,1
2664.46,casino,GB,4,1
167.98,casino,BR,1,0
273.75,electronics,RU,6,0
651.93,airline,BR,2,1
336.8,casino,IN,6,0
219.05,grocer,BR,8,0
181.62,fuel,BR,8,0
2954.91,airline,US,3,0
10.34,fuel,IN,9,0
201.24,casino,BR,1,0
7875.47,electronics,BR,1,1
105.72,grocer,IN,8,0
104.89,casino,NG,5,0
68.92,fuel,BR,6,0
2280.3,casino,GB,4,0
3544.27,airline,US,6,0
338.03,electronics,BR,8,0
77.7,grocer,BR,7,0
1656.13,casino,RU,5,1
185.56,casino,GB,4,0
312.06,airline,NG,9,0
22.62,fuel,BR,6,1
221.15,casino,BR,19,1
150.16,casino,RU,5,1
224.36,airline,US,2,0
108.76,electronics,US,8,0
200.36,grocer,GB,1,1
336.55,wire_transfer,US,3,0
211.69,grocer,BR,5,1
128.37,fuel,US,8,0
292.52,grocer,BR,6,0
88.86,wire_transfer,IN,1,0
5022.34,casino,GB,1,1
391.94,fuel,IN,7,0
194.54,wire_transfer,RU,8,0
197.97,wire_transfer,US,9,0
395.52,grocer,US,7,0
170.68,wire_transfer,RU,5,0
355.74,grocer,IN,2,0
508.09,casino,RU,3,1
248.28,wire_transfer,GB,7,0
393.99,casino,US,9,0
321.78,electronics,US,2,0
54.64,electronics,US,6,0
244.55,casino,BR,3,0
1357.74,airline,GB,5,0
74.87,wire_transfer,IN,6,0
603.28,electronics,US,6,0
273.44,fuel,US,9,0
208.88,electronics,US,4,0
132.92,grocer,BR,2,0
3324.8,wire_transfer,BR,3,0
179.13,airline,GB,9,0
153.87,grocer,US,9,0
146.7,airline,US,8,1
3179.37,electronics,GB,2,0
105.44,airline,BR,7,0
114.82,wire_transfer,US,1,0
234.07,airline,BR,6,0
974.51,airline,GB,9,0
256.69,airline,IN,8,0
3347.14,grocer,GB,2,0
2291.7,fuel,US,9,0
195.32,electronics,US,2,0
87.71,fuel,GB,7,0
236.95,casino,IN,3,0
191.3,fuel,BR,3,0
47.5,airline,RU,5,0
2344.22,wire_transfer,BR,7,0
6794.74,casino,US,13,1
337.2,fuel,IN,9,0
376.16,grocer,BR,1,0
263.87,wire_transfer,IN,5,0
47.92,fuel,BR,2,0
19.4,airline,GB,3,0
190.65,airline,BR,4,0
227.47,casino,US,8,0
230.31,grocer,IN,5,0
330.74,grocer,US,9,0
290.71,wire_transfer,US,1,0
241.58,electronics,IN,4,0
277.03,wire_transfer,US,8,0
16.57,grocer,BR,7,0
114.2,casino,IN,1,0
389.75,wire_transfer,US,1,0
11.78,airline,GB,8,0
62.22,grocer,BR,2,0
97.41,casino,RU,3,0
235.32,fuel,GB,9,0
33.97,airline,BR,1,0
90.93,casino,GB,5,0
2777.82,airline,GB,7,0
113.14,electronics,IN,3,0
170.67,casino,NG,4,0
299.16,grocer,BR,4,0
179.31,wire_transfer,BR,6,0
110.3,fuel,BR,1,0
321.11,wire_transfer,US,3,0
2774.3,casino,GB,7,0
241.79,casino,GB,9,0
248.6,casino,IN,9,0
7268.71,wire_transfer,NG,1,1
109.31,airline,IN,5,0
398.32,fuel,BR,8,0
67.1,casino,IN,4,0
150.02,electronics,GB,9,0
238.51,grocer,NG,7,0
344.29,electronics,IN,7,0
178.39,electronics,US,2,0
261.59,fuel,GB,4,0
253.65,grocer,IN,2,0
123.42,wire_transfer,US,4,0
358.35,grocer,GB,3,0
377.17,fuel,GB,7,0
320.12,electronics,BR,4,0
5922.08,wire_transfer,IN,5,1
182.3,casino,NG,3,0
230.51,grocer,NG,3,0
233.58,airline,GB,1,0
373.59,casino,GB,7,0
298.23,grocer,GB,2,0
302.83,fuel,IN,4,0
380.52,grocer,US,9,0
273.67,airline,US,2,0
331.9,electronics,IN,6,0
249.49,casino,BR,3,0
211.76,grocer,BR,4,0
297.66,wire_transfer,IN,4,0
278.28,fuel,BR,2,0
386.85,grocer,GB,3,0
349.61,casino,GB,3,0
173.68,wire_transfer,US,8,0
2411.29,wire_transfer,GB,9,0
299.28,grocer,US,6,0
167.16,casino,BR,5,0
114.04,wire_transfer,GB,1,0
380.59,electronics,BR,4,0
242.17,grocer,GB,5,0
1781.16,fuel,GB,8,0
2133.74,grocer,IN,8,0
80.03,airline,BR,1,0
124.84,casino,IN,4,0
3206.4,wire_transfer,RU,4,0
395.84,wire_transfer,BR,9,0
330.41,electronics,US,4,0
354.99,casino,IN,5,0
240.69,grocer,US,4,0
219.0,electronics,IN,9,0
269.64,wire_transfer,NG,6,0
110.88,fuel,GB,5,0
168.28,airline,US,5,0
357.84,airline,BR,8,0
306.44,airline,GB,2,0
70.65,fuel,IN,9,0
3580.44,fuel,US,2,0
157.13,fuel,NG,7,0
191.24,grocer,IN,2,0
2788.41,grocer,RU,3,0
3271.27,wire_transfer,IN,8,0
172.28,airline,BR,1,0
2103.28,electronics,RU,5,0
134.16,electronics,IN,7,0
181.97,grocer,GB,1,0
155.78,wire_transfer,GB,9,0
270.77,airline,US,7,0
350.5,wire_transfer,BR,1,0
330.56,electronics,BR,9,0
340.46,fuel,US,1,0
368.33,wire_transfer,US,1,0
37.4,fuel,GB,4,0
342.62,airline,IN,1,0
66.21,grocer,US,7,0
147.78,electronics,US,7,0
109.83,wire_transfer,NG,1,0
2966.05,airline,BR,2,1
